id,antimicrobial
betaL-g1169_SHV-134,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1170_SHV-135,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1172_SHV-137,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1173_SHV-14,
betaL-g1174_SHV-140,
betaL-g1175_SHV-141,
betaL-g1176_SHV-142,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1177_SHV-143,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1178_SHV-144,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1179_SHV-145,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1180_SHV-147,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1181_SHV-148,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1182_SHV-149,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1184_SHV-150,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1185_SHV-151,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1186_SHV-152,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1187_SHV-153,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1188_SHV-154,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1189_SHV-155,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1190_SHV-156,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1191a_SHV-157,
betaL-g1192_SHV-158,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1193_SHV-159,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1195_SHV-160,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1196_SHV-161,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1197_SHV-162,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1198_SHV-163,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1199_SHV-164,
betaL-g1200_SHV-165,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1201_SHV-167,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1202_SHV-168,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1206_SHV-172,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1207_SHV-173,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1211_SHV-178,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1212_SHV-179,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1213_SHV-18,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1217_SHV-2,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1222_SHV-24,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1223_SHV-25,
betaL-g1224_SHV-26,
betaL-g1225_SHV-27,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1226_SHV-28,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1227_SHV-29,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1228_SHV-2A,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1230_SHV-30,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1231_SHV-31,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1232_SHV-32,
betaL-g1233_SHV-33,
betaL-g1234_SHV-34,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1235_SHV-35,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1236_SHV-36,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1237_SHV-37,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1238_SHV-38,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1240a_SHV-40,
betaL-g1241_SHV-41,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1242_SHV-42,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1243_SHV-44,
betaL-g1244_SHV-45,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1245_SHV-46,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1246_SHV-48,
betaL-g1247_SHV-49,"Amoxicillin, Amoxicillin+Clavulanic acid, Ampicillin, Ampicillin+Clavulanic acid, Piperacillin, Piperacillin+Tazobactam, Ticarcillin, Ticarcillin+Clavulanic acid"
betaL-g1248_SHV-5,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1249_SHV-50,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1250_SHV-51,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1251_SHV-52,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1252_SHV-55,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1253_SHV-56,
betaL-g1254_SHV-57,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1255_SHV-59,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1256_SHV-6,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1257_SHV-60,
betaL-g1258_SHV-61,
betaL-g1259_SHV-62,
betaL-g1260_SHV-63,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1261_SHV-64,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1262_SHV-65,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1263_SHV-66,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1264_SHV-67,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1265_SHV-69,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1266_SHV-7,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1267_SHV-70,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1268_SHV-71,
betaL-g1269_SHV-72,
betaL-g1270_SHV-73,
betaL-g1271_SHV-74,
betaL-g1272_SHV-75,
betaL-g1273_SHV-76,
betaL-g1274_SHV-77,
betaL-g1275_SHV-78,
betaL-g1276_SHV-79,
betaL-g1277_SHV-8,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1278_SHV-80,
betaL-g1279_SHV-81,
betaL-g1280_SHV-82,
betaL-g1281_SHV-85,
betaL-g1282_SHV-86,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1283_SHV-89,
betaL-g1287_SHV-92,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1288_SHV-93,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1289_SHV-94,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1290_SHV-95,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1291_SHV-96,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1292_SHV-97,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1293_SHV-98,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1294_SHV-99,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1295_SIM-1,
betaL-g1296_SLB-1,
betaL-g1297_SMB-1,
betaL-g1298_SME-1,
betaL-g1299_SME-2,
betaL-g1300_SME-3,
betaL-g1301_SME-4,
betaL-g1303_SPU-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1304_SRT-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1305_SST-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1306_TEM-1,Ampicillin
betaL-g1307_TEM-10,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1308_TEM-101,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1311_TEM-104,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1312_TEM-105,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1313_TEM-106,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1314_TEM-107,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1315_TEM-108,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1316_TEM-109,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1317_TEM-11,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1318_TEM-110,Ampicillin
betaL-g1319_TEM-111,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1320_TEM-112,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1321_TEM-113,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1322_TEM-114,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1323_TEM-115,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1324_TEM-116,Ampicillin
betaL-g1325_TEM-117,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1327_TEM-12,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1328_TEM-120,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1329_TEM-121,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1330_TEM-122,Ampicillin
betaL-g1331_TEM-123,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1332_TEM-124,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1333a_TEM-125,
betaL-g1334_TEM-126,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1335_TEM-127,Ampicillin
betaL-g1336_TEM-128,Ampicillin
betaL-g1337_TEM-129,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1339_TEM-130,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1340_TEM-131,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1341_TEM-132,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1342_TEM-133,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1343_TEM-134,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1344_TEM-135,Ampicillin
betaL-g1345_TEM-136,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1346_TEM-137,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1347_TEM-138,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1348_TEM-139,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1349_TEM-141,Ampicillin
betaL-g1350_TEM-142,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1351_TEM-143,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1352_TEM-144,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1353_TEM-145,Ampicillin
betaL-g1354_TEM-146,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1355_TEM-147,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1356_TEM-148,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1357_TEM-149,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1358_TEM-15,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1359_TEM-150,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1360_TEM-151,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1361_TEM-152,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1362_TEM-153,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1363_TEM-154,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1364_TEM-155,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1365_TEM-156,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1366_TEM-157,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1367_TEM-158,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1368_TEM-159,Ampicillin
betaL-g1369_TEM-16,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1370_TEM-160,Ampicillin
betaL-g1372_TEM-162,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1373_TEM-163,Ampicillin
betaL-g1374_TEM-164,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1376_TEM-166,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1377a_TEM-167,
betaL-g1378_TEM-168,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1379_TEM-169,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1380_TEM-17,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1382_TEM-171,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1386_TEM-176,Ampicillin
betaL-g1387_TEM-177,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1388_TEM-178,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1392_TEM-183,Ampicillin
betaL-g1393_TEM-184,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1394_TEM-185,Ampicillin
betaL-g1395_TEM-186,Ampicillin
betaL-g1396_TEM-187,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1397_TEM-188,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1398_TEM-189,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1400_TEM-190,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1401_TEM-191,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1402_TEM-192,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1403_TEM-193,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1404_TEM-194,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1405_TEM-195,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1406_TEM-197,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1407_TEM-198,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1408_TEM-199,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1409_TEM-2,Ampicillin
betaL-g1410_TEM-20,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1411_TEM-201,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1412_TEM-205,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1413_TEM-206,Ampicillin
betaL-g1414_TEM-207,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1415_TEM-208,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1416_TEM-209,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1417_TEM-21,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1418_TEM-211,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1419_TEM-213,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1420_TEM-22,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1421_TEM-24,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1425_TEM-28,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1426_TEM-29,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1427_TEM-3,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1428_TEM-30,Ampicillin
betaL-g1431_TEM-33,Ampicillin
betaL-g1432_TEM-34,Ampicillin
betaL-g1438_TEM-4,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1440_TEM-42,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1441_TEM-43,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1443_TEM-45,Ampicillin
betaL-g1445_TEM-47,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1446_TEM-48,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1447_TEM-49,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1451_TEM-52,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1452_TEM-53,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1453_TEM-54,Ampicillin
betaL-g1454_TEM-55,Ampicillin
betaL-g1456_TEM-57,Ampicillin
betaL-g1458_TEM-59,Ampicillin
betaL-g1459_TEM-6,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1460_TEM-60,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1462_TEM-63,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1465_TEM-67,Ampicillin
betaL-g1466_TEM-68,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1468_TEM-70,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1469_TEM-71,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1470_TEM-72,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1474_TEM-76,Ampicillin
betaL-g1475_TEM-77,Ampicillin
betaL-g1476_TEM-78,Ampicillin
betaL-g1477_TEM-79,Ampicillin
betaL-g1478_TEM-8,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1479_TEM-80,Ampicillin
betaL-g1480_TEM-81,Ampicillin
betaL-g1481_TEM-82,Ampicillin
betaL-g1482_TEM-83,Ampicillin
betaL-g1483_TEM-84,Ampicillin
betaL-g1484_TEM-85,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1485_TEM-86,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1486_TEM-87,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1487_TEM-88,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1488_TEM-89,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1490_TEM-90,Ampicillin
betaL-g1491_TEM-91,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1492_TEM-92,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1493_TEM-93,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1494_TEM-94,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1495_TEM-95,Ampicillin
betaL-g1496_TEM-96,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1497_TEM-97,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1498_TEM-98,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1499_TEM-99,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1500_TER-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1501_TER-2,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1502_TLA-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1503_TMB-1,
betaL-g1504_TMB-2,
betaL-g1505_TRU-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1506_TUS-1,
betaL-g1507_VEB-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1508_VEB-2,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1509_VEB-3,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1510_VEB-4,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1511_VEB-5,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1512_VEB-6,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1513_VEB-7,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1514_VEB-8,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1515_VHH-1,
betaL-g1516_VHW-1,
betaL-g1517_VIM-1,
betaL-g1518_VIM-10,
betaL-g1519_VIM-11,
betaL-g1520_VIM-12,
betaL-g1521_VIM-13,
betaL-g1522_VIM-14,
betaL-g1523_VIM-15,
betaL-g1524_VIM-16,
betaL-g1525_VIM-17,
betaL-g1526_VIM-18,
betaL-g1527_VIM-19,
betaL-g1528_VIM-2,
betaL-g1529_VIM-23,
betaL-g1530_VIM-24,
betaL-g1531_VIM-25,
betaL-g1532_VIM-26,
betaL-g1533_VIM-27,
betaL-g1534_VIM-28,
betaL-g1535_VIM-29,
betaL-g1536_VIM-3,
betaL-g1537_VIM-30,
betaL-g1538_VIM-31,
betaL-g1539_VIM-32,
betaL-g1540_VIM-33,
betaL-g1541_VIM-34,
betaL-g1542_VIM-35,
betaL-g1543_VIM-36,
betaL-g1544_VIM-37,
betaL-g1545_VIM-38,
betaL-g1546_VIM-4,
betaL-g1547_VIM-5,
betaL-g1548_VIM-6,
betaL-g1549_VIM-7,
betaL-g1550_VIM-8,
betaL-g1551_VIM-9,
betaL-g1552_ZEG-1,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g1979_ACC-5,
betaL-g1980_ACT-13,
betaL-g1981_ACT-17,
betaL-g1982_ACT-18,
betaL-g1983_ACT-19,
betaL-g1984_ACT-20,
betaL-g1985_ACT-21,
betaL-g1986_ACT-22,
betaL-g1987_ACT-23,
betaL-g1988_ACT-24,
betaL-g1989_ACT-25,
betaL-g1990_ACT-27,
betaL-g1991_ACT-28,
betaL-g1992_ACT-29,
betaL-g1993_ACT-30,
betaL-g1994_ACT-31,
betaL-g1995_ACT-32,
betaL-g1996_ACT-35,
betaL-g1997_ACT-36,
betaL-g1998_ACT-37,
betaL-g1999_ampP_ampC_promoter_Chr,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2000_B-1,
betaL-g2001_CARB-11,"Ampicillin, Amoxicillin, Piperacillin"
betaL-g2002_CARB-14,"Ampicillin, Amoxicillin, Piperacillin"
betaL-g2003_CARB-16,"Ampicillin, Amoxicillin, Piperacillin"
betaL-g2004_CARB-17,"Ampicillin, Amoxicillin, Piperacillin"
betaL-g2005_CARB-18,"Ampicillin, Amoxicillin, Piperacillin"
betaL-g2006_CARB-19,"Ampicillin, Amoxicillin, Piperacillin"
betaL-g2007_CMY-100,
betaL-g2008_CMY-101,
betaL-g2009_CMY-102,
betaL-g2010_CMY-103,
betaL-g2011_CMY-105,
betaL-g2012_CMY-106,
betaL-g2013_CMY-108,
betaL-g2014_CMY-111,
betaL-g2015_CMY-112,
betaL-g2016_CMY-113,
betaL-g2017_CMY-114,
betaL-g2018_CMY-115,
betaL-g2019_CMY-116,
betaL-g2020_CMY-117,
betaL-g2021_CMY-118,
betaL-g2022_CMY-119,
betaL-g2023_CMY-42,
betaL-g2024_CMY-45,
betaL-g2025_CMY-46,
betaL-g2026_CMY-50,
betaL-g2027_CMY-51,
betaL-g2028_CMY-60b,
betaL-g2029_CMY-61,
betaL-g2030_CMY-62,
betaL-g2031_CMY-63,
betaL-g2032_CMY-69,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2033_CMY-82,
betaL-g2034_CMY-85,
betaL-g2035_CMY-90,
betaL-g2036_CMY-93,
betaL-g2037_CTX-M-103,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2038_CTX-M-115,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2039_CTX-M-125,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2040_CTX-M-144,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2041_CTX-M-148,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2042_CTX-M-150,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2043_CTX-M-151,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2044_CTX-M-152,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2045_CTX-M-155,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2046_CTX-M-156,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2047_CTX-M-157,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2048_CTX-M-158,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2049_CTX-M-159,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2050_CTX-M-160,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2051_CTX-M-161,"Cefotaxime, Ceftazidime, Ampicillin"
betaL-g2052_DHA-10,
betaL-g2053_DHA-13,
betaL-g2054_DHA-14,
betaL-g2055_DHA-15,
betaL-g2056_DHA-16,
betaL-g2057_DHA-17,
betaL-g2058_DHA-18,
betaL-g2059_DHA-19,
betaL-g2060_DHA-20,
betaL-g2061_DHA-21,
betaL-g2062_DHA-22,
betaL-g2063_DHA-9,
betaL-g2064_GES-24,
betaL-g2065_GES-26,
betaL-g2066_GIM-2,
betaL-g2067_IMI-7,
betaL-g2068_IMI-8,
betaL-g2069_IMP-45,
betaL-g2070_IMP-48,
betaL-g2071_IMP-51,
betaL-g2072_KPC-12,
betaL-g2073_KPC-19,
betaL-g2074_KPC-22,
betaL-g2075_KPC-24,
betaL-g2076_KPC-4,
betaL-g2077_LCR-1,
betaL-g2078_MIR-10,
betaL-g2079_MIR-11,
betaL-g2080_MIR-12,
betaL-g2081_MIR-13,
betaL-g2082_MIR-14,
betaL-g2083_MIR-15,
betaL-g2084_MIR-16,
betaL-g2085_MIR-17,
betaL-g2086_MIR-7,
betaL-g2087_MIR-8,
betaL-g2088_MIR-9,
betaL-g2089_MOX-8,
betaL-g2090_NDM-12,
betaL-g2091_NDM-13,
betaL-g2092_NDM-14,
betaL-g2093_ompC_Chr,
betaL-g2094_ompF_Chr,
betaL-g2095_OXA-184,
betaL-g2096_OXA-185,
betaL-g2097_OXA-226,
betaL-g2098_OXA-233,
betaL-g2099_OXA-246,
betaL-g2100_OXA-259,
betaL-g2101_OXA-260,
betaL-g2102_OXA-261,
betaL-g2103_OXA-262,
betaL-g2104_OXA-263,
betaL-g2105_OXA-264,
betaL-g2106_OXA-265,
betaL-g2107_OXA-266,
betaL-g2108_OXA-267,
betaL-g2109_OXA-268,
betaL-g2110_OXA-269,
betaL-g2111_OXA-270,
betaL-g2112_OXA-271,
betaL-g2113_OXA-272,
betaL-g2114_OXA-273,
betaL-g2115_OXA-274,
betaL-g2116_OXA-275,
betaL-g2117_OXA-276,
betaL-g2118_OXA-277,
betaL-g2119_OXA-279,
betaL-g2120_OXA-280,
betaL-g2121_OXA-281,
betaL-g2122_OXA-282,
betaL-g2123_OXA-283,
betaL-g2124_OXA-284,
betaL-g2125_OXA-285,
betaL-g2126_OXA-286,
betaL-g2127_OXA-287,
betaL-g2128_OXA-288,
betaL-g2129_OXA-289,
betaL-g2130_OXA-290,
betaL-g2131_OXA-291,
betaL-g2132_OXA-292,
betaL-g2133_OXA-293,
betaL-g2134_OXA-294,
betaL-g2135_OXA-295,
betaL-g2136_OXA-296,
betaL-g2137_OXA-297,
betaL-g2138_OXA-298,
betaL-g2139_OXA-299,
betaL-g2140_OXA-300,
betaL-g2141_OXA-301,
betaL-g2142_OXA-302,
betaL-g2143_OXA-303,
betaL-g2144_OXA-304,
betaL-g2145_OXA-305,
betaL-g2146_OXA-306,
betaL-g2147_OXA-307,
betaL-g2148_OXA-308,
betaL-g2149_OXA-338,
betaL-g2150_OXA-366,
betaL-g2151_OXA-391,
betaL-g2152_OXA-397,
betaL-g2153_OXA-398,
betaL-g2154_OXA-405,
betaL-g2155_OXA-415,
betaL-g2156_OXA-418,
betaL-g2157_OXA-420,
betaL-g2158_OXA-421,
betaL-g2159_OXA-422,
betaL-g2160_OXA-423,
betaL-g2161_OXA-424,
betaL-g2162_OXA-425,
betaL-g2163_OXA-426,
betaL-g2164_OXA-429,
betaL-g2165_OXA-430,
betaL-g2166_OXA-431,
betaL-g2167_OXA-432,
betaL-g2168_OXA-433,
betaL-g2169_OXA-435,
betaL-g2170_OXA-454,
betaL-g2171_PER-8,
betaL-g2172_SHV-106,
betaL-g2173_SHV-107,
betaL-g2174_SHV-110,
betaL-g2175_SHV-111,
betaL-g2176_SHV-13,
betaL-g2177_SHV-15,
betaL-g2178_SHV-16,
betaL-g2179_SHV-3,
betaL-g2180_SHV-43,
betaL-g2181_SHV-53,
betaL-g2182_SHV-83,
betaL-g2183_SHV-84,"Amoxicillin,Ampicillin+Clavulanic acid, Ampicillin, Cephalothin, Ticarcillin"
betaL-g2184_SME-5,
betaL-g2185_SPM-1,
betaL-g2186_TEM-182,
betaL-g2187_TEM-214,
betaL-g2188_TEM-215,
betaL-g2189_TEM-216,
betaL-g2190_TEM-217,
betaL-g2191_TEM-219,
betaL-g2192_TEM-220,
betaL-g2193_VEB-9,
betaL-g2194_VIM-39,
betaL-g2195_VIM-42,
betaL-g2196_VIM-43,
betaL-g2224_TEM-1a,Ampicillin
